metallicity,element,0.5,1.0,1.3,1.5,1.8,1.9,2.1,2.3,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,13.0,15.0,18.0,20.0,25.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0
0.001,O_18,0.0,-4.294e-09,-1.4683e-08,-2.8205e-08,-4.8704e-08,-5.845e-08,-6.8987e-08,-6.9009e-08,-8.196199999999999e-08,-1.4767999999999998e-07,-2.7736e-07,-3.3423e-07,-3.8618e-07,-4.386600000000001e-07,-4.891600000000001e-07,-5.3865e-07,-5.7929999999999986e-06,-6.247000000000001e-06,-6.68e-06,0.0,0.0,0.0,0.0018065000000000002,0.00036625,0.00030594,8.0941e-06,7.0493e-05,2.6938e-05,2.6268000000000007e-05,2.6268000000000007e-05,2.6268000000000007e-05,2.6268000000000007e-05,2.6268000000000007e-05,2.6268000000000007e-05,2.6268000000000007e-05
0.001,F,0.0,5.543e-09,1.5589e-07,1.2556e-06,4.8298e-06,7.8963e-06,1.4214e-05,1.867e-05,1.0605e-05,1.7349e-06,4.126700000000001e-07,4.633700000000001e-07,2.0225e-07,6.4996e-08,3.9482e-08,9.031e-09,-6.667e-08,-1.226e-07,-1.529e-07,0.0,0.0,0.0,3.0710000000000008e-06,1.9766e-07,3.3229e-07,2.8049e-06,6.1243e-07,2.3862e-06,4.4733999999999985e-06,4.4733999999999985e-06,4.4733999999999985e-06,4.4733999999999985e-06,4.4733999999999985e-06,4.4733999999999985e-06,4.4733999999999985e-06
0.001,Na,0.0,3.2203e-08,2.6405e-07,4.4785e-06,3.6117e-05,6.7498e-05,0.00012859,0.00016241,5.7195e-05,1.4751e-05,1.7465e-05,1.9467e-05,1.2275e-05,1.0469e-05,1.2656e-05,1.2576e-05,-4.214e-06,-8.365e-06,3.327e-07,0.0,0.0,0.0,0.00054122,0.0019554999999999998,0.0020861,0.0018058,0.0080858,0.0068595,0.00090012,0.00090012,0.00090012,0.00090012,0.00090012,0.00090012,0.00090012
0.001,Mg,0.0,2.1607e-08,1.7855e-07,2.5319e-06,1.868e-05,4.0405e-05,0.00015119,0.00022528,0.0003141,0.00014336,0.00013354,0.00017504,0.00011619,0.00012969999999999998,0.00023151,0.00034512,0.00031273,0.00014196,0.00020699,0.0,0.0,0.0,0.065844,0.065723,0.061211,0.2471,0.18229,0.29378000000000004,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077
0.001,Al,0.0,3.227e-09,1.7787e-08,2.9657e-08,9.5793e-08,2.3081e-07,1.0512e-06,1.9135e-06,3.2749e-06,1.6322999999999996e-06,2.0024e-06,2.6807e-06,1.9696e-06,2.6228e-06,6.6348e-06,1.7699e-05,3.372e-05,2.099e-05,1.174e-05,0.0,0.0,0.0,0.0035675,0.0023484,0.0023071999999999997,0.0069768,0.0050466,0.0087276,0.030107,0.030107,0.030107,0.030107,0.030107,0.030107,0.030107
0.001,Si,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093171,0.043672,0.15439,0.13,0.12074000000000001,0.16645,0.89756,0.89756,0.89756,0.89756,0.89756,0.89756,0.89756
0.001,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038138,0.016679,0.07976,0.056588,0.05538099999999999,0.078548,0.33152,0.33152,0.33152,0.33152,0.33152,0.33152,0.33152
0.001,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7502e-05,4.4612e-06,6.7897e-05,1.5957e-05,1.748e-05,2.7698e-05,0.00012665,0.00012665,0.00012665,0.00012665,0.00012665,0.00012665,0.00012665
0.001,Ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004761100000000001,0.0017469,0.0080935,0.009208299999999999,0.007948,0.01175,0.036637,0.036637,0.036637,0.036637,0.036637,0.036637,0.036637
0.001,Sc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5212e-07,5.0827e-08,3.5452e-07,2.1587e-07,3.2358000000000004e-07,4.224100000000001e-07,9.919e-07,9.919e-07,9.919e-07,9.919e-07,9.919e-07,9.919e-07,9.919e-07
0.001,Ti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010777,7.9131e-05,0.00011072,0.00014574,0.00012497,0.00017879,0.00027894,0.00027894,0.00027894,0.00027894,0.00027894,0.00027894,0.00027894
0.001,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9649e-06,1.6158e-05,7.5652999999999985e-06,8.2384e-06,7.5299e-06,9.9667e-06,1.9462e-05,1.9462e-05,1.9462e-05,1.9462e-05,1.9462e-05,1.9462e-05,1.9462e-05
0.001,Cr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013014,0.00034521,0.00164,0.0023838,0.0023245,0.0031361,0.0043345,0.0043345,0.0043345,0.0043345,0.0043345,0.0043345,0.0043345
0.001,Mn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022703,8.0053e-05,0.00028117,0.0003798,0.00029856,0.00050068,0.00078619,0.00078619,0.00078619,0.00078619,0.00078619,0.00078619,0.00078619
0.001,Fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075583,0.073254,0.074408,0.074049,0.07392699999999999,0.07521599999999999,0.08263,0.08263,0.08263,0.08263,0.08263,0.08263,0.08263
0.001,Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9124e-05,0.00023157,6.2956e-05,6.2074e-05,3.4227e-05,5.385800000000001e-05,4.4209e-05,4.4209e-05,4.4209e-05,4.4209e-05,4.4209e-05,4.4209e-05,4.4209e-05
0.001,Ni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022981,0.0037384999999999996,0.0032754,0.00071093,0.00041289,0.00070997,0.0010567,0.0010567,0.0010567,0.0010567,0.0010567,0.0010567,0.0010567
0.001,Cu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2903e-05,6.354e-06,3.921e-06,1.7698e-05,2.9321e-05,4.1994e-05,4.3037e-05,4.3037e-05,4.3037e-05,4.3037e-05,4.3037e-05,4.3037e-05,4.3037e-05
0.001,Zn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.957e-05,6.9656e-05,6.1924e-05,3.4855e-05,5.079e-05,8.4675e-05,0.00011128,0.00011128,0.00011128,0.00011128,0.00011128,0.00011128,0.00011128
0.001,rem,0.5,0.72,0.6679999999999999,0.6609999999999999,0.664,0.6809999999999999,0.6962,0.713,0.732,0.813,0.8540000000000001,0.8740000000000001,0.897,0.929,0.966,1.008,1.07,1.14,1.21,1.31,1.31,1.31,1.65,1.53,1.7,1.85,1.91,2.06,3.17,3.17,3.17,3.17,3.17,3.17,3.17
0.004,He,0.0,0.008012100000000001,0.014419999999999999,0.01948,0.031679,0.039616000000000005,0.041257,0.074465,0.11150999999999998,0.11744,0.069087,0.12957,0.21593,0.35933000000000004,0.38016,0.50312,0.5272,0.5719,0.6145,0.6685,0.6685,4.0352,4.9483,5.0555,7.0339,8.4773,7.9202,8.116,8.116,8.116,8.116,8.116,8.116,8.116,0.6685
0.004,Li,0.0,-2.34e-10,-5.02e-10,-9.74e-10,-1.333e-09,-1.608e-09,-1.915e-09,-2.106e-09,-2.808e-09,-4.202e-09,1.5819e-08,7.475e-09,-5.872e-09,-7.612e-09,-8.447e-09,-9.347e-09,-1.163e-08,-1.217e-08,1.249e-08,1.234e-07,0.0,0.0,0.0,4.9e-11,2e-12,0.0,1e-12,5.0000000000000005e-12,5.0000000000000005e-12,5.0000000000000005e-12,5.0000000000000005e-12,5.0000000000000005e-12,5.0000000000000005e-12,5.0000000000000005e-12,0.0
0.004,C,0.0,-4.3033e-05,1.7985e-05,0.0017035,0.005278199999999999,0.0086435,0.011549,0.022866,0.033783,0.037806,0.022848,0.0073392,0.0032271,0.0026620000000000003,0.0026022,0.0012989000000000002,0.003297,0.001847,0.002076,0.002264,0.0,0.08783200000000001,0.088091,0.15804,0.0974,0.1323,0.18153,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.0
0.004,C_13,0.0,4.3886e-06,6.595e-06,1.0048e-05,1.0728e-05,1.1818e-05,1.3583e-05,1.2898e-05,1.4266e-05,1.9892e-05,0.00034365,0.0016829999999999998,0.00065773,0.00071613,0.00067895,0.00064443,0.0004828,0.0003528,0.0003742,0.0004544,0.0,0.00018836,0.00020921,0.00060272,0.00029196,0.00038245,0.00033907,0.00036769,0.00036769,0.00036769,0.00036769,0.00036769,0.00036769,0.00036769,0.0
0.004,N,0.0,4.975e-05,0.00011964,0.00020406,0.0003066,0.00035763,0.00036481,0.00045075,0.00058337,0.00071514,0.0010835999999999999,0.023045,0.045124,0.06490399999999999,0.047760000000000004,0.052871,0.02891,0.0198,0.017730000000000003,0.02426,0.0,0.0,0.0090801,0.012941999999999999,0.014215,0.018425,0.031484,0.020047,0.025952999999999997,0.025952999999999997,0.025952999999999997,0.025952999999999997,0.025952999999999997,0.025952999999999997,0.025952999999999997
0.004,N_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.59e-06,-4.04e-06,-3.941e-06,-2.181e-06,0.0,6.838200000000002e-06,8.6986e-06,5.6164e-05,2.7834e-05,9.5265e-05,4.9812e-06,5.0057e-06,5.0057e-06,5.0057e-06,5.0057e-06,5.0057e-06,5.0057e-06,5.0057e-06,0.0
0.004,O,0.0,-4.9506e-06,-4.3489e-06,2.7869e-05,0.00010088,0.00012941,0.00014673,0.00017666,7.2568e-05,-7.8427e-06,9.2748e-05,2.0113e-05,-0.00087892,-0.0027454000000000003,-0.0031915,-0.0058275,-0.005069,-0.0048119999999999994,-0.0043289999999999995,-0.001891,0.0,0.38532,0.29224,1.5461,0.99359,2.2006,4.7883,7.9612,7.9612,7.9612,7.9612,7.9612,7.9612,7.9612,0.0
